;nome;num_colecao;extras;lingua;condicao;preco_unitario
6449;Onix;(56, 102);;Português;NM;6.99
6450;Onix;(56, 102);;Inglês;NM;6.99
6451;Onix;(56, 102);Edition One;Português;MP;8.0
6452;Onix;(56, 102);;Português;NM;8.09
6453;Onix;(56, 102);Edition One;Português;MP;9.9
6454;Onix;(56, 102);;Português;NM;9.98
6455;Onix;(56, 102);Edition One;Português;MP;10.0
6456;Onix;(56, 102);Edition One;Português;SP;15.0
6457;Onix;(56, 102);;Português;M;17.91
6458;Onix;(56, 102);;Português;NM;17.91
6459;Onix;(56, 102);;Inglês;M;17.91
6460;Onix;(56, 102);;Português;NM;26.91
6461;Onix;(56, 102);Edition One;Português;SP;33.92
6462;Onix;(56, 102);;Português;M;35.91
6463;Onix;(56, 102);;Português;M;45.0
6464;Onix;(56, 102);;Inglês;M;49.5
6465;Onix;(56, 102);Edition One;Português;SP;49.9
6466;Onix;(56, 102);;Inglês;M;58.95
6467;Togepi;(56, 105);;Inglês;NM;10.0
6468;Togepi;(56, 105);;Inglês;HP;25.9
6469;Togepi;(56, 105);;Inglês;NM;29.49
6470;Togepi;(56, 105);;Inglês;NM;39.02
6471;Mudkip;(56, 106);;Português;D;0.25
6472;Mudkip;(56, 106);;Inglês;MP;0.3
6473;Mudkip;(56, 106);;Português;MP;0.3
6474;Mudkip;(56, 106);;Inglês;SP;0.45
6475;Mudkip;(56, 106);;Português;SP;0.45
6476;Mudkip;(56, 106);;Português;SP;0.49
6477;Mudkip;(56, 106);;Inglês;SP;0.49
6478;Mudkip;(56, 106);;Inglês;NM;0.5
6479;Mudkip;(56, 106);;Português;NM;0.5
6480;Mudkip;(56, 106);;Português;D;0.64
6481;Mudkip;(56, 106);;Português;SP;0.94
6482;Mudkip;(56, 106);;Inglês;SP;1.0
6483;Mudkip;(56, 106);;Português;NM;1.18
6484;Mudkip;(56, 106);;Inglês;NM;1.25
6485;Mudkip;(56, 106);;Português;MP;1.5
6486;Mudkip;(56, 106);;Português;SP;1.7
6487;Mudkip;(56, 106);;Inglês;SP;2.7
6488;Mudkip;(56, 106);Reverse Foil;Inglês;SP;39.9
6489;Carvanha;(56, 107);;Português;MP;0.5
6490;Carvanha;(56, 107);;Português;HP;0.75
6491;Carvanha;(56, 107);;Português;SP;0.8
6492;Carvanha;(56, 107);;Inglês;SP;0.8
6493;Carvanha;(56, 107);;Português;SP;0.89
6494;Carvanha;(56, 107);;Inglês;SP;0.89
6495;Carvanha;(56, 107);;Português;D;0.9
6496;Carvanha;(56, 107);;Português;SP;1.0
6497;Carvanha;(56, 107);;Português;NM;1.25
6498;Carvanha;(56, 107);;Inglês;NM;1.25
6499;Carvanha;(56, 107);;Inglês;HP;1.3
6500;Carvanha;(56, 107);;Português;MP;1.5
6501;Carvanha;(56, 107);;Inglês;MP;1.5
6502;Carvanha;(56, 107);;Português;SP;1.7
6503;Carvanha;(56, 107);;Inglês;SP;1.7
6504;Carvanha;(56, 107);Reverse Foil;Inglês;MP;12.0
6505;Carvanha;(56, 107);Reverse Foil;Inglês;MP;17.9
6506;Carvanha;(56, 107);Reverse Foil;Português;SP;17.95
6507;Makuhita;(56, 109);;Português;NM;0.2
6508;Makuhita;(56, 109);;Inglês;HP;0.25
6509;Grimer;(56, 109);;Inglês;MP;0.29
6510;Grimer;(56, 109);;Inglês;HP;0.3
6511;Grimer;(56, 109);;Português;SP;0.39
6512;Makuhita;(56, 109);;Japonês;SP;0.4
6513;Grimer;(56, 109);;Japonês;SP;0.45
6514;Grimer;(56, 109);;Português;MP;0.49
6515;Grimer;(56, 109);;Português;NM;0.49
6516;Grimer;(56, 109);;Português;NM;0.49
6517;Grimer;(56, 109);;Inglês;NM;0.49
6518;Grimer;(56, 109);;Português;SP;0.5
6519;Grimer;(56, 109);;Inglês;NM;0.7
6520;Grimer;(56, 109);;Português;NM;0.7
6521;Grimer;(56, 109);;Inglês;MP;0.75
6522;Makuhita;(56, 109);;Português;NM;0.77
6523;Makuhita;(56, 109);;Português;D;0.9
6524;Makuhita;(56, 109);;Português;NM;0.99
6525;Makuhita;(56, 109);;Inglês;NM;0.99
6526;Makuhita;(56, 109);Reverse Foil;Português;D;1.0
6527;Grimer;(56, 109);;Português;MP;1.0
6528;Grimer;(56, 109);;Inglês;NM;1.0
6529;Grimer;(56, 109);;Inglês;SP;1.0
6530;Grimer;(56, 109);;Português;NM;1.13
6531;Makuhita;(56, 109);;Português;HP;1.3
6532;Grimer;(56, 109);;Português;HP;1.3
6533;Makuhita;(56, 109);;Português;MP;1.5
6534;Grimer;(56, 109);;Português;MP;1.5
6535;Makuhita;(56, 109);;Português;SP;1.7
6536;Makuhita;(56, 109);;Inglês;D;1.9
6537;Makuhita;(56, 109);;Português;MP;2.0
6538;Makuhita;(56, 109);;Português;SP;2.0
6539;Makuhita;(56, 109);;Inglês;SP;2.0
6540;Makuhita;(56, 109);;Inglês;NM;2.45
6541;Grimer;(56, 109);;Inglês;SP;2.7
6542;Makuhita;(56, 109);Reverse Foil;Português;MP;9.95
6543;Grimer;(56, 109);Reverse Foil;Português;MP;11.0
6544;Makuhita;(56, 109);Reverse Foil;Português;SP;12.49
6545;Makuhita;(56, 109);Reverse Foil;Inglês;SP;14.5
6546;Grimer;(56, 109);Reverse Foil;Inglês;MP;17.9
6547;Grimer;(56, 109);Reverse Foil;Inglês;SP;18.9
6548;Grimer;(56, 109);Reverse Foil;Inglês;SP;24.5
6549;Grimer;(56, 109);Reverse Foil;Português;NM;29.95
6550;Grimer;(56, 109);Reverse Foil;Inglês;NM;49.95
6551;Cyndaquil;(56, 111);;Inglês;SP;0.25
6552;Cyndaquil;(56, 111);;Inglês;MP;0.36
6553;Cyndaquil;(56, 111);;Inglês;SP;0.4
6554;Cyndaquil;(56, 111);;Inglês;SP;0.49
6555;Cyndaquil;(56, 111);;Português;HP;0.5
6556;Cyndaquil;(56, 111);;Inglês;SP;0.5
6557;Cyndaquil;(56, 111);;Inglês;HP;0.5
6558;Cyndaquil;(56, 111);;Inglês;D;0.6
6559;Cyndaquil;(56, 111);;Inglês;SP;0.9
6560;Cyndaquil;(56, 111);;Inglês;SP;1.0
6561;Cyndaquil;(56, 111);;Japonês;NM;1.13
6562;Cyndaquil;(56, 111);;Inglês;D;1.9
6563;Cyndaquil;(56, 111);;Inglês;HP;2.3
6564;Cyndaquil;(56, 111);;Inglês;MP;2.5
6565;Cyndaquil;(56, 111);;Inglês;SP;2.7
6566;Cyndaquil;(56, 111);;Inglês;NM;6.29
6567;Zubat;(57, 62);;Inglês;MP;0.17
6568;Zubat;(57, 62);;Inglês;NM;0.25
6569;Zubat;(57, 62);;Português;MP;0.4
6570;Zubat;(57, 62);;Português;MP;0.63
6571;Zubat;(57, 62);;Inglês;HP;0.7
6572;Zubat;(57, 62);;Japonês;NM;0.7
6573;Zubat;(57, 62);;Português;D;0.9
6574;Zubat;(57, 62);;Português;HP;1.3
6575;Zubat;(57, 62);;Português;MP;1.49
6576;Zubat;(57, 62);;Português;MP;1.5
6577;Zubat;(57, 62);;Português;SP;1.5
6578;Zubat;(57, 62);Edition One;Português;D;1.5
6579;Zubat;(57, 62);;Português;SP;1.7
6580;Zubat;(57, 62);;Inglês;D;1.9
6581;Zubat;(57, 62);Edition One;Português;D;1.9
6582;Zubat;(57, 62);;Inglês;NM;2.0
6583;Zubat;(57, 62);;Inglês;HP;2.3
6584;Zubat;(57, 62);Edition One;Português;HP;2.3
6585;Zubat;(57, 62);;Inglês;MP;2.5
6586;Zubat;(57, 62);Edition One;Português;MP;2.5
6587;Zubat;(57, 62);;Inglês;SP;2.7
6588;Zubat;(57, 62);Edition One;Português;MP;3.0
6589;Zubat;(57, 62);;Português;SP;3.15
6590;Zubat;(57, 62);;Inglês;SP;3.15
6591;Zubat;(57, 62);Edition One;Português;SP;4.0
6592;Zubat;(57, 62);Edition One;Português;NM;4.9
6593;Zubat;(57, 62);Edition One;Português;NM;5.0
6594;Zubat;(57, 62);;Português;NM;6.29
6595;Zubat;(57, 62);;Inglês;NM;6.29
6596;Zubat;(57, 62);Edition One;Português;MP;6.5
6597;Zubat;(57, 62);Edition One;Português;SP;9.5
6598;Zubat;(57, 62);Edition One;Português;NM;9.9
6599;Zubat;(57, 62);;Português;NM;12.5
6600;Zubat;(57, 62);Edition One;Português;SP;14.85
6601;Zubat;(57, 62);;Português;M;17.91
6602;Zubat;(57, 62);;Inglês;M;19.98
6603;Zubat;(57, 62);Edition One;Inglês;SP;27.0
6604;Zubat;(57, 62);Edition One;Português;NM;35.91
6605;Zubat;(57, 62);Edition One;Português;M;72.0
6606;Nidoran Fêmea;(57, 64);;Inglês;HP;0.14
6607;Nidoran Fêmea;(57, 64);;Português;HP;0.14
6608;Swinub;(57, 64);;Inglês;D;0.18
6609;Nidoran Fêmea;(57, 64);;Inglês;D;0.19
6610;Swinub;(57, 64);;Inglês;HP;0.19
6611;Nidoran Fêmea;(57, 64);;Português;MP;0.2
6612;Nidoran Fêmea;(57, 64);;Inglês;HP;0.2
6613;Swinub;(57, 64);;Japonês;D;0.27
6614;Nidoran Fêmea;(57, 64);;Português;SP;0.27
6615;Swinub;(57, 64);;Inglês;MP;0.3
6616;Swinub;(57, 64);;Inglês;MP;0.31
6617;Nidoran Fêmea;(57, 64);;Inglês;SP;0.32
6618;Nidoran Fêmea;(57, 64);;Português;HP;0.35
6619;Nidoran Fêmea;(57, 64);;Inglês;HP;0.35
6620;Swinub;(57, 64);;Inglês;SP;0.39
6621;Swinub;(57, 64);;Inglês;MP;0.4
6622;Nidoran Fêmea;(57, 64);;Inglês;MP;0.4
6623;Nidoran Fêmea;(57, 64);;Português;D;0.4
6624;Nidoran Fêmea;(57, 64);;Inglês;D;0.4
6625;Nidoran Fêmea;(57, 64);;Inglês;MP;0.4
6626;Swinub;(57, 64);;Inglês;SP;0.4
6627;Nidoran Fêmea;(57, 64);;Inglês;MP;0.45
6628;Nidoran Fêmea;(57, 64);;Português;MP;0.45
6629;Nidoran Fêmea;(57, 64);;Português;HP;0.45
6630;Nidoran Fêmea;(57, 64);;Português;MP;0.45
6631;Nidoran Fêmea;(57, 64);;Inglês;MP;0.48
6632;Swinub;(57, 64);;Inglês;NM;0.49
6633;Nidoran Fêmea;(57, 64);;Português;SP;0.49
6634;Swinub;(57, 64);;Inglês;NM;0.49
6635;Nidoran Fêmea;(57, 64);;Português;SP;0.5
6636;Nidoran Fêmea;(57, 64);;Português;SP;0.5
6637;Swinub;(57, 64);;Inglês;NM;0.5
6638;Swinub;(57, 64);;Inglês;MP;0.5
6639;Nidoran Fêmea;(57, 64);;Inglês;HP;0.51
6640;Swinub;(57, 64);;Japonês;SP;0.54
6641;Nidoran Fêmea;(57, 64);;Português;SP;0.55
6642;Nidoran Fêmea;(57, 64);;Inglês;SP;0.55
6643;Nidoran Fêmea;(57, 64);;Inglês;MP;0.63
6644;Swinub;(57, 64);;Inglês;SP;0.72
6645;Nidoran Fêmea;(57, 64);;Português;D;0.9
6646;Nidoran Fêmea;(57, 64);;Japonês;D;0.9
6647;Swinub;(57, 64);;Inglês;NM;1.0
6648;Nidoran Fêmea;(57, 64);;Português;HP;1.3
6649;Swinub;(57, 64);;Inglês;NM;1.35
6650;Nidoran Fêmea;(57, 64);;Português;MP;1.4
6651;Nidoran Fêmea;(57, 64);;Português;MP;1.5
6652;Nidoran Fêmea;(57, 64);;Francês;SP;1.7
6653;Nidoran Fêmea;(57, 64);;Português;SP;1.7
6654;Nidoran Fêmea;(57, 64);;Inglês;D;1.9
6655;Swinub;(57, 64);;Inglês;D;1.9
6656;Nidoran Fêmea;(57, 64);;Inglês;MP;2.0
6657;Nidoran Fêmea;(57, 64);;Português;HP;2.3
6658;Nidoran Fêmea;(57, 64);;Inglês;HP;2.3
6659;Nidoran Fêmea;(57, 64);;Inglês;MP;2.5
6660;Swinub;(57, 64);;Inglês;MP;2.5
6661;Swinub;(57, 64);;Inglês;NM;2.5
6662;Swinub;(57, 64);;Inglês;SP;2.7
6663;Nidoran Fêmea;(57, 64);;Português;SP;2.7
6664;Nidoran Fêmea;(57, 64);;Português;SP;2.9
6665;Swinub;(57, 64);;Inglês;SP;3.0
6666;Nidoran Fêmea;(57, 64);;Português;SP;4.05
6667;Nidoran Fêmea;(57, 64);Edition One;Inglês;MP;7.5
6668;Nidoran Fêmea;(57, 64);;Português;NM;12.0
6669;Nidoran Fêmea;(57, 64);;Português;M;16.2
6670;Nidoran Fêmea;(57, 64);;Inglês;M;17.91
6671;Nidoran Fêmea;(57, 64);;Inglês;NM;17.91
6672;Nidoran Fêmea;(57, 64);;Inglês;M;40.5
6673;Larvitar;(57, 75);;Japonês;M;0.25
6674;Larvitar;(57, 75);;Inglês;MP;0.3
6675;Larvitar;(57, 75);;Inglês;SP;0.4
6676;Larvitar;(57, 75);;Inglês;SP;0.49
6677;Larvitar;(57, 75);;Inglês;NM;0.5
6678;Larvitar;(57, 75);;Inglês;MP;0.5
6679;Larvitar;(57, 75);;Inglês;SP;0.71
6680;Larvitar;(57, 75);;Inglês;SP;0.72
6681;Larvitar;(57, 75);;Inglês;SP;0.86
6682;Larvitar;(57, 75);;Inglês;NM;0.9
6683;Larvitar;(57, 75);;Inglês;SP;1.0
6684;Larvitar;(57, 75);Edition One;Inglês;SP;1.5
6685;Larvitar;(57, 75);;Inglês;D;1.9
6686;Larvitar;(57, 75);;Japonês;D;1.9
6687;Larvitar;(57, 75);;Inglês;SP;2.0
6688;Larvitar;(57, 75);;Inglês;NM;2.25
6689;Larvitar;(57, 75);;Inglês;MP;2.5
6690;Larvitar;(57, 75);;Japonês;MP;2.5
6691;Larvitar;(57, 75);;Inglês;NM;2.5
6692;Larvitar;(57, 75);;Inglês;SP;2.7
6693;Larvitar;(57, 75);;Inglês;MP;3.0
6694;Larvitar;(57, 75);;Inglês;M;3.59
6695;Grimer;(57, 82);;Inglês;HP;0.49
6696;Grimer;(57, 82);;Inglês;MP;0.69
6697;Grimer;(57, 82);;Inglês;MP;0.7
6698;Grimer;(57, 82);;Inglês;SP;0.75
6699;Grimer;(57, 82);;Inglês;SP;0.99
6700;Grimer;(57, 82);;Inglês;MP;1.0
6701;Grimer;(57, 82);;Inglês;SP;1.0
6702;Grimer;(57, 82);;Inglês;MP;1.0
6703;Grimer;(57, 82);;Inglês;SP;1.53
6704;Grimer;(57, 82);;Inglês;D;1.9
6705;Grimer;(57, 82);;Inglês;HP;2.3
6706;Grimer;(57, 82);;Inglês;SP;2.69
6707;Grimer;(57, 82);;Inglês;SP;2.7
6708;Grimer;(57, 82);;Inglês;MP;2.7
6709;Grimer;(57, 82);;Inglês;NM;4.95
6710;Grimer;(57, 82);;Inglês;MP;5.5
6711;Grimer;(57, 82);;Inglês;SP;9.9
6712;Grimer;(57, 97);;Japonês;SP;0.4
6713;Grimer;(57, 97);;Inglês;SP;0.49
6714;Grimer;(57, 97);;Inglês;SP;0.49
6715;Grimer;(57, 97);;Inglês;NM;0.5
6716;Grimer;(57, 97);;Inglês;MP;1.0
6717;Grimer;(57, 97);;Inglês;NM;1.0
6718;Grimer;(57, 97);;Inglês;HP;1.3
6719;Grimer;(57, 97);;Inglês;NM;1.5
6720;Grimer;(57, 97);;Inglês;SP;2.0
6721;Grimer;(57, 97);;Japonês;SP;2.0
6722;Grimer;(57, 97);;Inglês;NM;5.9
6723;Grimer;(57, 97);Reverse Foil;Inglês;MP;9.5
6724;Grimer;(57, 97);Reverse Foil;Inglês;NM;19.95
6725;Burmy Sandy Cloak;(57, 99);;Inglês;MP;0.4
6726;Burmy Sandy Cloak;(57, 99);;Inglês;SP;0.45
6727;Burmy Sandy Cloak;(57, 99);;Inglês;NM;0.5
6728;Burmy Sandy Cloak;(57, 99);;Inglês;NM;0.5
6729;Chimchar;(57, 100);;Inglês;NM;0.5
6730;Chimchar;(57, 100);;Inglês;NM;0.5
6731;Chimchar;(57, 100);;Inglês;D;0.9
6732;Chimchar;(57, 100);;Português;;1.49
6733;Chimchar;(57, 100);;Inglês;;1.49
6734;Chimchar;(57, 100);Foil;Japonês;NM;6.5
6735;Pidgey;(57, 102);;Português;MP;0.14
6736;Pidgey;(57, 102);;Português;HP;0.14
6737;Pidgey;(57, 102);;Inglês;D;0.25
6738;Pidgey;(57, 102);;Português;HP;0.3
6739;Pidgey;(57, 102);;Português;D;0.49
6740;Pidgey;(57, 102);;Português;HP;0.5
6741;Pidgey;(57, 102);;Português;HP;0.51
6742;Pidgey;(57, 102);;Português;MP;0.53
6743;Pidgey;(57, 102);;Português;HP;0.99
6744;Pidgey;(57, 102);;Inglês;MP;1.49
6745;Pidgey;(57, 102);;Português;SP;1.98
6746;Pidgey;(57, 102);;Português;SP;1.99
6747;Pidgey;(57, 102);;Inglês;SP;1.99
6748;Pidgey;(57, 102);;Português;MP;2.0
6749;Pidgey;(57, 102);;Inglês;MP;2.0
6750;Pidgey;(57, 102);;Inglês;SP;2.69
6751;Pidgey;(57, 102);Edition One;Português;HP;5.0
6752;Pidgey;(57, 102);;Português;SP;8.96
6753;Pidgey;(57, 102);Edition One;Português;HP;9.9
6754;Pidgey;(57, 102);Edition One;Português;D;10.0
6755;Pidgey;(57, 102);Edition One;Português;D;10.9
6756;Pidgey;(57, 102);Edition One;Português;MP;19.9
6757;Pidgey;(57, 102);;Português;M;26.91
6758;Pidgey;(57, 102);;Inglês;M;32.39
6759;Numel;(57, 106);;Português;MP;0.3
6760;Numel;(57, 106);;Português;SP;0.45
6761;Numel;(57, 106);;Português;NM;0.5
6762;Numel;(57, 106);;Inglês;NM;0.5
6763;Numel;(57, 106);;Italiano;NM;0.59
6764;Numel;(57, 106);;Inglês;NM;1.0
6765;Numel;(57, 106);;Português;NM;1.0
6766;Numel;(57, 106);;Inglês;SP;1.0
6767;Numel;(57, 106);;Português;HP;1.3
6768;Numel;(57, 106);;Português;MP;1.5
6769;Numel;(57, 106);;Português;SP;1.7
6770;Numel;(57, 106);;Português;NM;1.9
6771;Numel;(57, 106);;Português;NM;2.5
6772;Numel;(57, 106);;Inglês;SP;2.7
6773;Numel;(57, 106);;Inglês;NM;2.9
6774;Numel;(57, 106);Reverse Foil;Inglês;SP;22.9
6775;Numel;(57, 106);Reverse Foil;Inglês;NM;59.9
6776;Corphish;(57, 107);;Inglês;SP;0.63
6777;Corphish;(57, 107);;Português;SP;0.89
6778;Corphish;(57, 107);;Português;NM;0.99
6779;Corphish;(57, 107);;Português;SP;1.0
6780;Corphish;(57, 107);;Português;NM;1.0
6781;Corphish;(57, 107);;Português;SP;1.0
6782;Corphish;(57, 107);;Inglês;SP;1.0
6783;Corphish;(57, 107);;Português;NM;1.25
6784;Corphish;(57, 107);;Inglês;HP;1.3
6785;Corphish;(57, 107);;Português;HP;1.3
6786;Corphish;(57, 107);;Português;MP;1.5
6787;Corphish;(57, 107);;Português;SP;1.7
6788;Corphish;(57, 107);;Português;MP;2.0
6789;Corphish;(57, 107);Reverse Foil;Português;SP;3.3
6790;Corphish;(57, 107);Reverse Foil;Português;SP;13.9
6791;Corphish;(57, 107);Reverse Foil;Português;MP;14.95
6792;Corphish;(57, 107);Reverse Foil;Português;NM;19.5
6793;Corphish;(57, 107);Reverse Foil;Português;MP;19.9
6794;Corphish;(57, 107);Reverse Foil;Inglês;MP;19.9
6795;Makuhita;(57, 109);;Português;SP;0.2
6796;Hoppip;(57, 109);;Inglês;HP;0.2
6797;Hoppip;(57, 109);;Português;SP;0.29
6798;Hoppip;(57, 109);;Inglês;SP;0.29
6799;Hoppip;(57, 109);;Português;MP;0.35
6800;Hoppip;(57, 109);;Inglês;NM;0.39
6801;Makuhita;(57, 109);;Inglês;NM;0.4
6802;Makuhita;(57, 109);;Português;HP;0.4
6803;Hoppip;(57, 109);;Português;NM;0.4
6804;Hoppip;(57, 109);;Japonês;SP;0.4
6805;Makuhita;(57, 109);;Português;NM;0.4
6806;Hoppip;(57, 109);;Inglês;NM;0.4
6807;Hoppip;(57, 109);;Inglês;SP;0.49
6808;Hoppip;(57, 109);;Português;SP;0.49
6809;Makuhita;(57, 109);;Português;SP;0.5
6810;Hoppip;(57, 109);;Inglês;NM;0.6
6811;Hoppip;(57, 109);;Português;NM;0.6
6812;Makuhita;(57, 109);;Português;SP;0.61
6813;Makuhita;(57, 109);;Português;NM;0.75
6814;Hoppip;(57, 109);;Inglês;MP;0.75
6815;Hoppip;(57, 109);;Português;MP;0.75
6816;Makuhita;(57, 109);;Português;NM;0.89
6817;Hoppip;(57, 109);;Português;D;0.9
6818;Makuhita;(57, 109);;Português;D;0.9
6819;Makuhita;(57, 109);;Português;NM;0.99
6820;Makuhita;(57, 109);Reverse Foil;Português;SP;1.0
6821;Hoppip;(57, 109);;Português;MP;1.0
6822;Hoppip;(57, 109);;Português;NM;1.0
6823;Hoppip;(57, 109);;Inglês;NM;1.0
6824;Hoppip;(57, 109);;Inglês;SP;1.0
6825;Hoppip;(57, 109);;Inglês;MP;1.0
6826;Makuhita;(57, 109);;Koreano;NM;1.13
6827;Makuhita;(57, 109);;Português;HP;1.3
6828;Makuhita;(57, 109);;Português;MP;1.5
6829;Hoppip;(57, 109);;Português;MP;1.5
6830;Makuhita;(57, 109);;Português;SP;1.7
6831;Hoppip;(57, 109);;Inglês;SP;1.9
6832;Hoppip;(57, 109);;Português;NM;1.9
6833;Makuhita;(57, 109);;Inglês;SP;2.0
6834;Makuhita;(57, 109);;Português;SP;2.0
6835;Makuhita;(57, 109);;Inglês;NM;2.45
6836;Hoppip;(57, 109);;Português;NM;2.69
6837;Hoppip;(57, 109);;Inglês;SP;2.7
6838;Hoppip;(57, 109);;Inglês;NM;2.9
6839;Hoppip;(57, 109);;Inglês;NM;2.95
6840;Makuhita;(57, 109);Reverse Foil;Português;HP;4.3
6841;Makuhita;(57, 109);Reverse Foil;Português;SP;4.7
6842;Makuhita;(57, 109);Reverse Foil;Português;SP;13.5
6843;Makuhita;(57, 109);Reverse Foil;Inglês;SP;13.5
6844;Makuhita;(57, 109);Reverse Foil;Português;NM;14.5
6845;Cyndaquil;(57, 111);;Inglês;MP;0.2
6846;Cyndaquil;(57, 111);;Inglês;MP;0.3
6847;Cyndaquil;(57, 111);;Inglês;MP;0.35
6848;Cyndaquil;(57, 111);;Inglês;MP;0.5
6849;Cyndaquil;(57, 111);;Inglês;SP;0.5
6850;Cyndaquil;(57, 111);;Inglês;HP;0.5
6851;Cyndaquil;(57, 111);;Inglês;HP;0.72
6852;Cyndaquil;(57, 111);;Inglês;SP;1.0
6853;Cyndaquil;(57, 111);;Japonês;NM;1.13
6854;Cyndaquil;(57, 111);;Inglês;SP;1.8
6855;Cyndaquil;(57, 111);;Inglês;D;1.9
6856;Cyndaquil;(57, 111);;Inglês;NM;2.25
6857;Cyndaquil;(57, 111);;Inglês;HP;2.3
6858;Cyndaquil;(57, 111);;Inglês;MP;2.5
6859;Cyndaquil;(57, 111);;Inglês;SP;2.7
6860;Cyndaquil;(57, 111);;Inglês;NM;5.5
6861;Cyndaquil;(57, 111);;Inglês;NM;15.9
6862;Cyndaquil;(57, 111);Edition One;Inglês;SP;45.0
6863;Cyndaquil;(57, 111);Edition One;Inglês;NM;129.49
6864;Sabrina's Jynx;(57, 132);;Inglês;HP;0.8
6865;Sabrina's Jynx;(57, 132);;Inglês;D;1.1
6866;Sabrina's Jynx;(57, 132);;;;1.99
6867;Sabrina's Jynx;(57, 132);;Inglês;SP;3.0
6868;Sabrina's Jynx;(57, 132);;Inglês;D;3.9
6869;Sabrina's Jynx;(57, 132);;Inglês;SP;3.99
6870;Sabrina's Jynx;(57, 132);;Inglês;SP;4.0
6871;Sabrina's Jynx;(57, 132);;Inglês;HP;4.3
6872;Sabrina's Jynx;(57, 132);;Inglês;NM;4.49
6873;Sabrina's Jynx;(57, 132);;Inglês;MP;4.5
6874;Sabrina's Jynx;(57, 132);;Inglês;NM;4.59
6875;Sabrina's Jynx;(57, 132);;Inglês;SP;5.5
6876;Sabrina's Jynx;(57, 132);;Inglês;NM;20.7
6877;Mr. Fuji;(58, 62);Assinada;Português;D;0.9
6878;Mr. Fuji;(58, 62);Edition One;Português;D;1.9
6879;Mr. Fuji;(58, 62);;Inglês;HP;2.3
6880;Mr. Fuji;(58, 62);;Português;HP;2.3
6881;Mr. Fuji;(58, 62);Edition One;Português;HP;2.3
6882;Mr. Fuji;(58, 62);Edition One;Português;MP;2.49
6883;Mr. Fuji;(58, 62);;Inglês;MP;2.5
6884;Mr. Fuji;(58, 62);Edition One;Português;MP;2.5
6885;Mr. Fuji;(58, 62);Edition One;Português;SP;2.7
6886;Mr. Fuji;(58, 62);;Japonês;SP;3.15
6887;Mr. Fuji;(58, 62);;Inglês;MP;3.5
6888;Mr. Fuji;(58, 62);Edition One;Português;SP;3.5
6889;Mr. Fuji;(58, 62);Edition One;Português;D;5.5
6890;Mr. Fuji;(58, 62);Edition One;Português;MP;7.5
6891;Mr. Fuji;(58, 62);Edition One;Português;NM;9.5
6892;Mr. Fuji;(58, 62);;Português;NM;9.9
6893;Mr. Fuji;(58, 62);Edition One;Português;NM;19.9
6894;Mr. Fuji;(58, 62);;Japonês;SP;25.0
6895;Oddish;(58, 64);;Português;D;0.08
6896;Oddish;(58, 64);;Português;HP;0.09
6897;Oddish;(58, 64);;Português;HP;0.09
6898;Oddish;(58, 64);;Inglês;HP;0.09
6899;Oddish;(58, 64);;Inglês;HP;0.09
6900;Unown K;(58, 64);;Inglês;D;0.19
6901;Oddish;(58, 64);;Japonês;M;0.2
6902;Oddish;(58, 64);;Inglês;MP;0.24
6903;Oddish;(58, 64);;Português;MP;0.24
6904;Oddish;(58, 64);;Inglês;SP;0.32
6905;Unown K;(58, 64);;Inglês;MP;0.39
6906;Unown K;(58, 64);;Inglês;D;0.4
6907;Oddish;(58, 64);;Português;D;0.4
6908;Oddish;(58, 64);;Português;MP;0.4
6909;Oddish;(58, 64);;Inglês;D;0.4
6910;Unown K;(58, 64);;Inglês;NM;0.45
6911;Oddish;(58, 64);;Inglês;MP;0.45
6912;Oddish;(58, 64);;Inglês;SP;0.49
6913;Unown K;(58, 64);;Inglês;MP;0.49
6914;Unown K;(58, 64);;Inglês;SP;0.49
6915;Oddish;(58, 64);;Português;D;0.5
6916;Oddish;(58, 64);;Português;SP;0.5
6917;Oddish;(58, 64);;Inglês;HP;0.5
6918;Oddish;(58, 64);;Português;HP;0.5
6919;Unown K;(58, 64);;Inglês;SP;0.5
6920;Unown K;(58, 64);;Inglês;MP;0.5
6921;Unown K;(58, 64);;Inglês;MP;0.5
6922;Oddish;(58, 64);;Inglês;HP;0.51
6923;Oddish;(58, 64);;Português;MP;0.55
6924;Oddish;(58, 64);;Francês;MP;0.55
6925;Oddish;(58, 64);;Português;D;0.9
6926;Oddish;(58, 64);;Inglês;NM;0.99
6927;Oddish;(58, 64);;Português;HP;1.3
6928;Oddish;(58, 64);;Português;HP;1.3
6929;Oddish;(58, 64);;Japonês;SP;1.35
6930;Oddish;(58, 64);;Português;MP;1.5
6931;Oddish;(58, 64);;Português;SP;1.7
6932;Oddish;(58, 64);;Francês;SP;1.7
6933;Unown K;(58, 64);;Inglês;D;1.9
6934;Oddish;(58, 64);;Inglês;D;1.9
6935;Oddish;(58, 64);;Inglês;NM;2.0
6936;Oddish;(58, 64);;Inglês;HP;2.3
6937;Unown K;(58, 64);;Inglês;HP;2.3
6938;Oddish;(58, 64);;Inglês;MP;2.5
6939;Unown K;(58, 64);;Inglês;MP;2.5
6940;Unown K;(58, 64);;Inglês;NM;2.5
6941;Oddish;(58, 64);;Inglês;SP;2.69
6942;Unown K;(58, 64);;Inglês;SP;2.7
6943;Oddish;(58, 64);;Inglês;SP;2.7
6944;Unown K;(58, 64);;Inglês;HP;2.99
